timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682193770681,53,(GET) Logowanie,200,OK,Thread Group 1-2,text,true,,1403,125,2,2,http://localhost:3000/logowanie,48,0,34
1682193770681,52,(GET) Logowanie,200,OK,Thread Group 1-1,text,true,,1403,125,2,2,http://localhost:3000/logowanie,48,0,33
1682193770756,16,(GET) Logowanie,200,OK,Thread Group 1-3,text,true,,1403,125,3,3,http://localhost:3000/logowanie,16,0,2
1682193770842,3,(GET) Logowanie,200,OK,Thread Group 1-4,text,true,,1403,125,4,4,http://localhost:3000/logowanie,3,0,0
1682193770953,8,(GET) Logowanie,200,OK,Thread Group 1-5,text,true,,1403,125,5,5,http://localhost:3000/logowanie,8,0,2
1682193771052,701,(GET) Logowanie,200,OK,Thread Group 1-6,text,true,,1403,125,13,13,http://localhost:3000/logowanie,701,0,1
1682193771161,596,(GET) Logowanie,200,OK,Thread Group 1-7,text,true,,1403,125,13,13,http://localhost:3000/logowanie,596,0,1
1682193771256,505,(GET) Logowanie,200,OK,Thread Group 1-8,text,true,,1403,125,13,13,http://localhost:3000/logowanie,505,0,2
1682193771356,574,(GET) Logowanie,200,OK,Thread Group 1-9,text,true,,1403,125,14,14,http://localhost:3000/logowanie,574,0,1
1682193771462,473,(GET) Logowanie,200,OK,Thread Group 1-10,text,true,,1403,125,14,14,http://localhost:3000/logowanie,473,0,1
1682193771544,395,(GET) Logowanie,200,OK,Thread Group 1-11,text,true,,1403,125,14,14,http://localhost:3000/logowanie,395,0,1
1682193771645,299,(GET) Logowanie,200,OK,Thread Group 1-12,text,true,,1403,125,14,14,http://localhost:3000/logowanie,299,0,1
1682193771740,208,(GET) Logowanie,200,OK,Thread Group 1-13,text,true,,1403,125,14,14,http://localhost:3000/logowanie,208,0,1
1682193771853,111,(GET) Logowanie,200,OK,Thread Group 1-14,text,true,,1403,125,15,15,http://localhost:3000/logowanie,111,0,2
1682193771956,21,(GET) Logowanie,200,OK,Thread Group 1-15,text,true,,1403,125,15,15,http://localhost:3000/logowanie,21,0,1
1682193772070,8,(GET) Logowanie,200,OK,Thread Group 1-16,text,true,,1403,125,16,16,http://localhost:3000/logowanie,8,0,2
1682193772153,5,(GET) Logowanie,200,OK,Thread Group 1-17,text,true,,1403,125,17,17,http://localhost:3000/logowanie,5,0,1
1682193772241,1374,(GET) Logowanie,200,OK,Thread Group 1-18,text,true,,1403,125,29,29,http://localhost:3000/logowanie,1374,0,2
1682193772338,1281,(GET) Logowanie,200,OK,Thread Group 1-19,text,true,,1403,125,29,29,http://localhost:3000/logowanie,1281,0,1
1682193772437,1186,(GET) Logowanie,200,OK,Thread Group 1-20,text,true,,1403,125,29,29,http://localhost:3000/logowanie,1186,0,1
1682193772558,1070,(GET) Logowanie,200,OK,Thread Group 1-21,text,true,,1403,125,29,29,http://localhost:3000/logowanie,1069,0,1
1682193772641,991,(GET) Logowanie,200,OK,Thread Group 1-22,text,true,,1403,125,29,29,http://localhost:3000/logowanie,991,0,0
1682193772750,1617,(GET) Logowanie,200,OK,Thread Group 1-23,text,true,,1403,125,39,39,http://localhost:3000/logowanie,1617,0,1
1682193772838,1534,(GET) Logowanie,200,OK,Thread Group 1-24,text,true,,1403,125,39,39,http://localhost:3000/logowanie,1534,0,1
1682193772936,1441,(GET) Logowanie,200,OK,Thread Group 1-25,text,true,,1403,125,39,39,http://localhost:3000/logowanie,1441,0,2
1682193773038,1343,(GET) Logowanie,200,OK,Thread Group 1-26,text,true,,1403,125,39,39,http://localhost:3000/logowanie,1343,0,1
1682193773147,1237,(GET) Logowanie,200,OK,Thread Group 1-27,text,true,,1403,125,39,39,http://localhost:3000/logowanie,1237,0,1
1682193773245,1142,(GET) Logowanie,200,OK,Thread Group 1-28,text,true,,1403,125,39,39,http://localhost:3000/logowanie,1142,0,1
1682193773342,1048,(GET) Logowanie,200,OK,Thread Group 1-29,text,true,,1403,125,39,39,http://localhost:3000/logowanie,1048,0,1
1682193770736,3864,(POST) Logowanie,404,Not Found,Thread Group 1-2,text,false,,545,424,41,41,http://localhost:3000/strona_glowna,1912,0,0
1682193770736,1912,(POST) Logowanie-0,302,Found,Thread Group 1-2,text,true,,266,295,41,41,http://localhost:3000/logowanie,1912,0,0
1682193772648,1952,(POST) Logowanie-1,404,Not Found,Thread Group 1-2,text,false,,279,129,41,41,http://localhost:3000/strona_glowna,1952,0,0
1682193770658,3917,Logowanie,,"Number of samples in transaction : 2, number of failing samples : 1",Thread Group 1-2,,false,,1948,549,41,41,null,1960,27,34
1682193770846,3756,(POST) Logowanie,404,Not Found,Thread Group 1-4,text,false,,545,424,41,41,http://localhost:3000/strona_glowna,1804,0,0
1682193770846,1804,(POST) Logowanie-0,302,Found,Thread Group 1-4,text,true,,266,295,41,41,http://localhost:3000/logowanie,1804,0,0
1682193772650,1952,(POST) Logowanie-1,404,Not Found,Thread Group 1-4,text,false,,279,129,41,41,http://localhost:3000/strona_glowna,1952,0,0
1682193770841,3759,Logowanie,,"Number of samples in transaction : 2, number of failing samples : 1",Thread Group 1-4,,false,,1948,549,41,41,null,1807,2,0
1682193773652,968,(GET) Logowanie,200,OK,Thread Group 1-30,text,true,,1403,125,41,41,http://localhost:3000/logowanie,968,0,1
1682193773652,972,(GET) Logowanie,200,OK,Thread Group 1-32,text,true,,1403,125,41,41,http://localhost:3000/logowanie,972,0,1
1682193773652,976,(GET) Logowanie,200,OK,Thread Group 1-31,text,true,,1403,125,41,41,http://localhost:3000/logowanie,975,0,1
1682193773732,900,(GET) Logowanie,200,OK,Thread Group 1-33,text,true,,1403,125,41,41,http://localhost:3000/logowanie,899,0,1
1682193773832,803,(GET) Logowanie,200,OK,Thread Group 1-34,text,true,,1403,125,41,41,http://localhost:3000/logowanie,803,0,1
1682193773934,704,(GET) Logowanie,200,OK,Thread Group 1-35,text,true,,1403,125,41,41,http://localhost:3000/logowanie,704,0,1
1682193774034,607,(GET) Logowanie,200,OK,Thread Group 1-36,text,true,,1403,125,41,41,http://localhost:3000/logowanie,607,0,1
1682193774139,505,(GET) Logowanie,200,OK,Thread Group 1-37,text,true,,1403,125,41,41,http://localhost:3000/logowanie,504,0,1
1682193774233,413,(GET) Logowanie,200,OK,Thread Group 1-38,text,true,,1403,125,41,41,http://localhost:3000/logowanie,413,0,1
1682193774342,307,(GET) Logowanie,200,OK,Thread Group 1-39,text,true,,1403,125,42,42,http://localhost:3000/logowanie,307,0,2
1682193774437,760,(GET) Logowanie,200,OK,Thread Group 1-40,text,true,,1403,125,47,47,http://localhost:3000/logowanie,760,0,1
1682193774548,653,(GET) Logowanie,200,OK,Thread Group 1-41,text,true,,1403,125,47,47,http://localhost:3000/logowanie,653,0,1
1682193774649,1627,(GET) Logowanie,200,OK,Thread Group 1-42,text,true,,1403,125,50,50,http://localhost:3000/logowanie,1627,0,1
1682193774747,1533,(GET) Logowanie,200,OK,Thread Group 1-43,text,true,,1403,125,50,50,http://localhost:3000/logowanie,1533,0,1
1682193774846,1438,(GET) Logowanie,200,OK,Thread Group 1-44,text,true,,1403,125,50,50,http://localhost:3000/logowanie,1437,0,1
1682193774940,1349,(GET) Logowanie,200,OK,Thread Group 1-45,text,true,,1403,125,50,50,http://localhost:3000/logowanie,1349,0,1
1682193775035,1257,(GET) Logowanie,200,OK,Thread Group 1-46,text,true,,1403,125,50,50,http://localhost:3000/logowanie,1257,0,1
1682193775142,1154,(GET) Logowanie,200,OK,Thread Group 1-47,text,true,,1403,125,50,50,http://localhost:3000/logowanie,1154,0,1
1682193770773,6109,(POST) Logowanie,200,OK,Thread Group 1-3,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,1198,0,0
1682193770773,1198,(POST) Logowanie-0,302,Found,Thread Group 1-3,text,true,,266,295,50,50,http://localhost:3000/logowanie,1198,0,0
1682193771973,4909,(POST) Logowanie-1,200,OK,Thread Group 1-3,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,4907,0,0
1682193770755,6125,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,274337,549,50,50,null,1214,3,2
1682193775239,1755,(GET) Logowanie,200,OK,Thread Group 1-48,text,true,,1403,125,50,50,http://localhost:3000/logowanie,1755,0,1
1682193775338,1660,(GET) Logowanie,200,OK,Thread Group 1-49,text,true,,1403,125,50,50,http://localhost:3000/logowanie,1660,0,1
1682193775438,1565,(GET) Logowanie,200,OK,Thread Group 1-50,text,true,,1403,125,50,50,http://localhost:3000/logowanie,1565,0,1
1682193770736,8125,(POST) Logowanie,200,OK,Thread Group 1-1,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,1237,0,0
1682193770736,1237,(POST) Logowanie-0,302,Found,Thread Group 1-1,text,true,,266,295,50,50,http://localhost:3000/logowanie,1237,0,0
1682193771974,6887,(POST) Logowanie-1,200,OK,Thread Group 1-1,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,6886,0,0
1682193770545,8177,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,274337,549,50,50,null,1285,132,33
1682193771945,8224,(POST) Logowanie,404,Not Found,Thread Group 1-12,text,false,,545,424,50,50,http://localhost:3000/strona_glowna,3279,0,0
1682193771945,3279,(POST) Logowanie-0,302,Found,Thread Group 1-12,text,true,,266,295,50,50,http://localhost:3000/logowanie,3279,0,0
1682193775224,4945,(POST) Logowanie-1,404,Not Found,Thread Group 1-12,text,false,,279,129,50,50,http://localhost:3000/strona_glowna,4945,0,0
1682193771644,8523,Logowanie,,"Number of samples in transaction : 2, number of failing samples : 1",Thread Group 1-12,,false,,1948,549,50,50,null,3578,6,1
1682193770963,10357,(POST) Logowanie,200,OK,Thread Group 1-5,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,1688,0,0
1682193770963,1688,(POST) Logowanie-0,302,Found,Thread Group 1-5,text,true,,266,295,50,50,http://localhost:3000/logowanie,1688,0,0
1682193772652,8668,(POST) Logowanie-1,200,OK,Thread Group 1-5,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,8666,0,0
1682193770952,10365,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,274337,549,50,50,null,1696,3,2
1682193771762,10159,(POST) Logowanie,200,OK,Thread Group 1-8,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,2636,0,0
1682193771762,2636,(POST) Logowanie-0,302,Found,Thread Group 1-8,text,true,,266,295,50,50,http://localhost:3000/logowanie,2636,0,0
1682193774399,7522,(POST) Logowanie-1,200,OK,Thread Group 1-8,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,7520,0,0
1682193771255,10664,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,274337,549,50,50,null,3141,3,2
1682193771758,10204,(POST) Logowanie,200,OK,Thread Group 1-7,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,2651,0,0
1682193771758,2651,(POST) Logowanie-0,302,Found,Thread Group 1-7,text,true,,266,295,50,50,http://localhost:3000/logowanie,2651,0,0
1682193774409,7553,(POST) Logowanie-1,200,OK,Thread Group 1-7,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,7551,0,0
1682193771159,10800,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,274337,549,50,50,null,3247,4,1
1682193771754,10242,(POST) Logowanie,200,OK,Thread Group 1-6,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,2657,0,0
1682193771754,2657,(POST) Logowanie-0,302,Found,Thread Group 1-6,text,true,,266,295,50,50,http://localhost:3000/logowanie,2657,0,0
1682193774411,7585,(POST) Logowanie-1,200,OK,Thread Group 1-6,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,7584,0,0
1682193771051,10943,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,274337,549,50,50,null,3358,3,1
1682193771936,10094,(POST) Logowanie,200,OK,Thread Group 1-10,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,2476,0,0
1682193771936,2476,(POST) Logowanie-0,302,Found,Thread Group 1-10,text,true,,266,295,50,50,http://localhost:3000/logowanie,2476,0,0
1682193774413,7617,(POST) Logowanie-1,200,OK,Thread Group 1-10,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,7615,0,0
1682193771461,10567,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,274337,549,50,50,null,2949,2,1
1682193774603,8090,(GET) Strona-główna,200,OK,Thread Group 1-4,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,8089,0,0
1682193774602,8149,(GET) Strona-główna,200,OK,Thread Group 1-2,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,8147,0,0
1682193771931,10985,(POST) Logowanie,200,OK,Thread Group 1-9,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,2747,0,0
1682193771931,2747,(POST) Logowanie-0,302,Found,Thread Group 1-9,text,true,,266,295,50,50,http://localhost:3000/logowanie,2747,0,0
1682193774678,8238,(POST) Logowanie-1,200,OK,Thread Group 1-9,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,8237,0,0
1682193771355,11559,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,274337,549,50,50,null,3321,3,1
1682193771940,11005,(POST) Logowanie,200,OK,Thread Group 1-11,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,2739,0,0
1682193771940,2740,(POST) Logowanie-0,302,Found,Thread Group 1-11,text,true,,266,295,50,50,http://localhost:3000/logowanie,2739,0,0
1682193774680,8265,(POST) Logowanie-1,200,OK,Thread Group 1-11,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,8263,0,0
1682193771543,11400,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-11,,true,,274337,549,50,50,null,3134,2,1
1682193771965,11394,(POST) Logowanie,200,OK,Thread Group 1-14,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,3253,0,0
1682193771965,3254,(POST) Logowanie-0,302,Found,Thread Group 1-14,text,true,,266,295,50,50,http://localhost:3000/logowanie,3253,0,0
1682193775219,8140,(POST) Logowanie-1,200,OK,Thread Group 1-14,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,8104,0,0
1682193771852,11505,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-14,,true,,274337,549,50,50,null,3364,3,2
1682193771948,11547,(POST) Logowanie,200,OK,Thread Group 1-13,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,3274,0,0
1682193771948,3274,(POST) Logowanie-0,302,Found,Thread Group 1-13,text,true,,266,295,50,50,http://localhost:3000/logowanie,3274,0,0
1682193775222,8273,(POST) Logowanie-1,200,OK,Thread Group 1-13,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,8272,0,0
1682193771739,11755,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-13,,true,,274337,549,50,50,null,3482,1,1
1682193771978,11557,(POST) Logowanie,200,OK,Thread Group 1-15,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,3249,0,0
1682193771978,3249,(POST) Logowanie-0,302,Found,Thread Group 1-15,text,true,,266,295,50,50,http://localhost:3000/logowanie,3249,0,0
1682193775227,8308,(POST) Logowanie-1,200,OK,Thread Group 1-15,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,8307,0,0
1682193771954,11578,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-15,,true,,274337,549,50,50,null,3270,3,1
1682193772159,11414,(POST) Logowanie,200,OK,Thread Group 1-17,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,4164,0,0
1682193772159,4164,(POST) Logowanie-0,302,Found,Thread Group 1-17,text,true,,266,295,50,50,http://localhost:3000/logowanie,4164,0,0
1682193776324,7249,(POST) Logowanie-1,200,OK,Thread Group 1-17,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,7249,0,0
1682193772152,11419,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-17,,true,,274337,549,50,50,null,4169,2,1
1682193772080,11531,(POST) Logowanie,200,OK,Thread Group 1-16,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,4245,0,0
1682193772080,4245,(POST) Logowanie-0,302,Found,Thread Group 1-16,text,true,,266,295,50,50,http://localhost:3000/logowanie,4245,0,0
1682193776326,7285,(POST) Logowanie-1,200,OK,Thread Group 1-16,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,7285,0,0
1682193772069,11539,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-16,,true,,274337,549,50,50,null,4253,3,2
1682193776884,6895,(GET) Strona-główna,304,Not Modified,Thread Group 1-3,,true,,181,183,50,50,http://localhost:3000/strona_glowna,0,0,0
1682193773616,10435,(POST) Logowanie,200,OK,Thread Group 1-18,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,4311,0,0
1682193773616,4311,(POST) Logowanie-0,302,Found,Thread Group 1-18,text,true,,266,295,50,50,http://localhost:3000/logowanie,4311,0,0
1682193777929,6122,(POST) Logowanie-1,200,OK,Thread Group 1-18,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,6122,0,0
1682193772239,11809,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-18,,true,,274337,549,50,50,null,5685,3,2
1682193778864,5216,(GET) Strona-główna,304,Not Modified,Thread Group 1-1,,true,,181,183,50,50,http://localhost:3000/strona_glowna,0,0,0
1682193773624,10561,(POST) Logowanie,200,OK,Thread Group 1-20,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,4306,0,0
1682193773624,4306,(POST) Logowanie-0,302,Found,Thread Group 1-20,text,true,,266,295,50,50,http://localhost:3000/logowanie,4306,0,0
1682193777931,6254,(POST) Logowanie-1,200,OK,Thread Group 1-20,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,6254,0,0
1682193772436,11747,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-20,,true,,274337,549,50,50,null,5492,2,1
1682193773633,10652,(POST) Logowanie,200,OK,Thread Group 1-22,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,5462,0,0
1682193773633,5462,(POST) Logowanie-0,302,Found,Thread Group 1-22,text,true,,266,295,50,50,http://localhost:3000/logowanie,5462,0,0
1682193779096,5189,(POST) Logowanie-1,200,OK,Thread Group 1-22,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,5188,0,0
1682193772640,11643,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-22,,true,,274337,549,50,50,null,6453,2,0
1682193773628,10686,(POST) Logowanie,200,OK,Thread Group 1-21,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,5479,0,0
1682193773628,5479,(POST) Logowanie-0,302,Found,Thread Group 1-21,text,true,,266,295,50,50,http://localhost:3000/logowanie,5479,0,0
1682193779109,5205,(POST) Logowanie-1,200,OK,Thread Group 1-21,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,5205,0,0
1682193772557,11756,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-21,,true,,274337,549,50,50,null,6548,1,1
1682193773620,10727,(POST) Logowanie,200,OK,Thread Group 1-19,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,5490,0,0
1682193773620,5490,(POST) Logowanie-0,302,Found,Thread Group 1-19,text,true,,266,295,50,50,http://localhost:3000/logowanie,5490,0,0
1682193779111,5236,(POST) Logowanie-1,200,OK,Thread Group 1-19,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,5235,0,0
1682193772337,12008,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-19,,true,,274337,549,50,50,null,6771,2,1
1682193774377,10065,(POST) Logowanie,200,OK,Thread Group 1-25,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,5420,0,0
1682193774377,5420,(POST) Logowanie-0,302,Found,Thread Group 1-25,text,true,,266,295,50,50,http://localhost:3000/logowanie,5420,0,0
1682193779798,4644,(POST) Logowanie-1,200,OK,Thread Group 1-25,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,4644,0,0
1682193772935,11506,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-25,,true,,274337,549,50,50,null,6861,1,2
1682193774385,10176,(POST) Logowanie,200,OK,Thread Group 1-27,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,5417,0,0
1682193774385,5417,(POST) Logowanie-0,302,Found,Thread Group 1-27,text,true,,266,295,50,50,http://localhost:3000/logowanie,5417,0,0
1682193779803,4758,(POST) Logowanie-1,200,OK,Thread Group 1-27,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,4758,0,0
1682193773146,11413,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-27,,true,,274337,549,50,50,null,6654,2,1
1682193774382,10208,(POST) Logowanie,200,OK,Thread Group 1-26,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,5417,0,0
1682193774382,5417,(POST) Logowanie-0,302,Found,Thread Group 1-26,text,true,,266,295,50,50,http://localhost:3000/logowanie,5417,0,0
1682193779800,4790,(POST) Logowanie-1,200,OK,Thread Group 1-26,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,4789,0,0
1682193773037,11551,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-26,,true,,274337,549,50,50,null,6760,2,1
1682193780175,4449,(GET) Strona-główna,200,OK,Thread Group 1-12,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,4448,0,0
1682193774388,10365,(POST) Logowanie,200,OK,Thread Group 1-28,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,6009,0,0
1682193774388,6009,(POST) Logowanie-0,302,Found,Thread Group 1-28,text,true,,266,295,50,50,http://localhost:3000/logowanie,6009,0,0
1682193780399,4354,(POST) Logowanie-1,200,OK,Thread Group 1-28,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,4352,0,0
1682193773244,11507,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-28,,true,,274337,549,50,50,null,7151,1,1
1682193774368,10414,(POST) Logowanie,200,OK,Thread Group 1-23,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,6032,0,0
1682193774368,6032,(POST) Logowanie-0,302,Found,Thread Group 1-23,text,true,,266,295,50,50,http://localhost:3000/logowanie,6032,0,0
1682193780401,4381,(POST) Logowanie-1,200,OK,Thread Group 1-23,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,4380,0,0
1682193772749,12031,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-23,,true,,274337,549,50,50,null,7649,2,1
1682193774373,10514,(POST) Logowanie,200,OK,Thread Group 1-24,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,6029,0,0
1682193774373,6029,(POST) Logowanie-0,302,Found,Thread Group 1-24,text,true,,266,295,50,50,http://localhost:3000/logowanie,6029,0,0
1682193780403,4484,(POST) Logowanie-1,200,OK,Thread Group 1-24,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,4483,0,0
1682193772837,12048,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-24,,true,,274337,549,50,50,null,7563,1,1
1682193774390,10537,(POST) Logowanie,200,OK,Thread Group 1-29,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,6592,0,0
1682193774390,6592,(POST) Logowanie-0,302,Found,Thread Group 1-29,text,true,,266,295,50,50,http://localhost:3000/logowanie,6592,0,0
1682193780983,3944,(POST) Logowanie-1,200,OK,Thread Group 1-29,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,3943,0,0
1682193773341,11585,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-29,,true,,274337,549,50,50,null,7640,1,1
1682193774625,10333,(POST) Logowanie,200,OK,Thread Group 1-32,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,6398,0,0
1682193774625,6398,(POST) Logowanie-0,302,Found,Thread Group 1-32,text,true,,266,295,50,50,http://localhost:3000/logowanie,6398,0,0
1682193781025,3933,(POST) Logowanie-1,200,OK,Thread Group 1-32,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,3931,0,0
1682193773651,11305,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-32,,true,,274337,549,50,50,null,7370,1,1
1682193781322,3665,(GET) Strona-główna,304,Not Modified,Thread Group 1-5,,true,,181,183,50,50,http://localhost:3000/strona_glowna,0,0,0
1682193774628,10393,(POST) Logowanie,200,OK,Thread Group 1-31,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,6703,0,0
1682193774628,6703,(POST) Logowanie-0,302,Found,Thread Group 1-31,text,true,,266,295,50,50,http://localhost:3000/logowanie,6703,0,0
1682193781332,3689,(POST) Logowanie-1,200,OK,Thread Group 1-31,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,3688,0,0
1682193773651,11369,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-31,,true,,274337,549,50,50,null,7678,1,1
1682193774621,10427,(POST) Logowanie,200,OK,Thread Group 1-30,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,6705,0,0
1682193774621,6705,(POST) Logowanie-0,302,Found,Thread Group 1-30,text,true,,266,295,50,50,http://localhost:3000/logowanie,6705,0,0
1682193781327,3721,(POST) Logowanie-1,200,OK,Thread Group 1-30,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,3720,0,0
1682193773651,11395,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-30,,true,,274337,549,50,50,null,7673,2,1
1682193774644,10435,(POST) Logowanie,200,OK,Thread Group 1-37,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,6684,0,0
1682193774644,6684,(POST) Logowanie-0,302,Found,Thread Group 1-37,text,true,,266,295,50,50,http://localhost:3000/logowanie,6684,0,0
1682193781329,3750,(POST) Logowanie-1,200,OK,Thread Group 1-37,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,3749,0,0
1682193774138,10940,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-37,,true,,274337,549,50,50,null,7188,1,1
1682193774635,10485,(POST) Logowanie,200,OK,Thread Group 1-34,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,6699,0,0
1682193774635,6699,(POST) Logowanie-0,302,Found,Thread Group 1-34,text,true,,266,295,50,50,http://localhost:3000/logowanie,6699,0,0
1682193781335,3785,(POST) Logowanie-1,200,OK,Thread Group 1-34,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,3783,0,0
1682193773831,11288,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-34,,true,,274337,549,50,50,null,7502,0,1
1682193774632,10516,(POST) Logowanie,200,OK,Thread Group 1-33,text,true,,272934,424,50,50,http://localhost:3000/strona_glowna,6704,0,0
1682193774632,6704,(POST) Logowanie-0,302,Found,Thread Group 1-33,text,true,,266,295,50,50,http://localhost:3000/logowanie,6704,0,0
1682193781337,3811,(POST) Logowanie-1,200,OK,Thread Group 1-33,text,true,,272668,129,50,50,http://localhost:3000/strona_glowna,3810,0,0
1682193773731,11416,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-33,,true,,274337,549,50,50,null,7603,1,1
