timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682193563128,1424,(POST) Logowanie-1,200,OK,Thread Group 1-3,text,true,,49766,129,13,13,http://localhost:3000/strona_glowna,1423,0,0
1682193561947,2603,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,51435,549,13,13,null,1178,3,0
1682193564197,361,(GET) Logowanie,200,OK,Thread Group 1-12,text,true,,1403,125,13,13,http://localhost:3000/logowanie,361,0,1
1682193562457,2221,(POST) Logowanie,200,OK,Thread Group 1-5,text,true,,50032,424,13,13,http://localhost:3000/strona_glowna,861,0,0
1682193562457,861,(POST) Logowanie-0,302,Found,Thread Group 1-5,text,true,,266,295,13,13,http://localhost:3000/logowanie,861,0,0
1682193563318,1360,(POST) Logowanie-1,200,OK,Thread Group 1-5,text,true,,49766,129,13,13,http://localhost:3000/strona_glowna,1359,0,0
1682193562445,2229,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,51435,549,13,13,null,869,4,2
1682193564450,234,(GET) Logowanie,200,OK,Thread Group 1-13,text,true,,1403,125,13,13,http://localhost:3000/logowanie,234,0,1
1682193564724,5,(GET) Logowanie,200,OK,Thread Group 1-14,text,true,,1403,125,14,14,http://localhost:3000/logowanie,5,0,1
1682193562962,2184,(POST) Logowanie,200,OK,Thread Group 1-6,text,true,,50032,424,15,15,http://localhost:3000/strona_glowna,871,0,0
1682193562962,872,(POST) Logowanie-0,302,Found,Thread Group 1-6,text,true,,266,295,15,15,http://localhost:3000/logowanie,871,0,0
1682193563834,1312,(POST) Logowanie-1,200,OK,Thread Group 1-6,text,true,,49766,129,15,15,http://localhost:3000/strona_glowna,1312,0,0
1682193562663,2481,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,51435,549,15,15,null,1168,3,1
1682193563068,2088,(POST) Logowanie,200,OK,Thread Group 1-7,text,true,,50032,424,15,15,http://localhost:3000/strona_glowna,829,0,0
1682193563068,829,(POST) Logowanie-0,302,Found,Thread Group 1-7,text,true,,266,295,15,15,http://localhost:3000/logowanie,829,0,0
1682193563898,1258,(POST) Logowanie-1,200,OK,Thread Group 1-7,text,true,,49766,129,15,15,http://localhost:3000/strona_glowna,1258,0,0
1682193562966,2188,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,51435,549,15,15,null,929,3,1
1682193563857,1409,(GET) Strona-główna,304,Not Modified,Thread Group 1-2,,true,,180,182,16,16,http://localhost:3000/strona_glowna,0,0,0
1682193563206,2174,(POST) Logowanie,200,OK,Thread Group 1-8,text,true,,50032,424,16,16,http://localhost:3000/strona_glowna,788,0,0
1682193563206,788,(POST) Logowanie-0,302,Found,Thread Group 1-8,text,true,,266,295,16,16,http://localhost:3000/logowanie,788,0,0
1682193563995,1385,(POST) Logowanie-1,200,OK,Thread Group 1-8,text,true,,49766,129,16,16,http://localhost:3000/strona_glowna,1385,0,0
1682193563194,2182,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,51435,549,16,16,null,796,5,2
1682193564947,443,(GET) Logowanie,200,OK,Thread Group 1-15,text,true,,1403,125,16,16,http://localhost:3000/logowanie,443,0,1
1682193565203,302,(GET) Logowanie,200,OK,Thread Group 1-16,text,true,,1403,125,17,17,http://localhost:3000/logowanie,302,0,1
1682193565441,75,(GET) Logowanie,200,OK,Thread Group 1-17,text,true,,1403,125,17,17,http://localhost:3000/logowanie,75,0,2
1682193564328,1246,(GET) Strona-główna,304,Not Modified,Thread Group 1-1,,true,,180,182,17,17,http://localhost:3000/strona_glowna,0,0,0
1682193564553,1034,(GET) Strona-główna,304,Not Modified,Thread Group 1-3,,true,,180,182,17,17,http://localhost:3000/strona_glowna,0,0,0
1682193565700,9,(GET) Logowanie,200,OK,Thread Group 1-18,text,true,,1403,125,18,18,http://localhost:3000/logowanie,8,0,2
1682193564678,1457,(GET) Strona-główna,304,Not Modified,Thread Group 1-5,,true,,180,182,19,19,http://localhost:3000/strona_glowna,0,0,0
1682193564440,1916,(GET) Strona-główna,304,Not Modified,Thread Group 1-4,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193565934,536,(GET) Logowanie,200,OK,Thread Group 1-19,text,true,,1403,125,20,20,http://localhost:3000/logowanie,536,0,1
1682193563730,2773,(POST) Logowanie,200,OK,Thread Group 1-9,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,1008,0,0
1682193563730,1008,(POST) Logowanie-0,302,Found,Thread Group 1-9,text,true,,266,295,20,20,http://localhost:3000/logowanie,1008,0,0
1682193564738,1765,(POST) Logowanie-1,200,OK,Thread Group 1-9,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,1765,0,0
1682193563459,3042,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,51435,549,20,20,null,1277,3,1
1682193563863,2652,(POST) Logowanie,200,OK,Thread Group 1-10,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,880,0,0
1682193563863,880,(POST) Logowanie-0,302,Found,Thread Group 1-10,text,true,,266,295,20,20,http://localhost:3000/logowanie,880,0,0
1682193564743,1772,(POST) Logowanie-1,200,OK,Thread Group 1-10,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,1771,0,0
1682193563725,2788,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,51435,549,20,20,null,1016,3,1
1682193565268,1253,(GET) Klienci,200,OK,Thread Group 1-2,text,true,,21586,137,20,20,http://localhost:3000/strona_glowna/klienci,1253,0,0
1682193566179,346,(GET) Logowanie,200,OK,Thread Group 1-20,text,true,,1403,125,20,20,http://localhost:3000/logowanie,346,0,1
1682193563974,2689,(POST) Logowanie,200,OK,Thread Group 1-11,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,975,0,0
1682193563974,975,(POST) Logowanie-0,302,Found,Thread Group 1-11,text,true,,266,295,20,20,http://localhost:3000/logowanie,975,0,0
1682193564949,1714,(POST) Logowanie-1,200,OK,Thread Group 1-11,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,1714,0,0
1682193563962,2699,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-11,,true,,51435,549,20,20,null,985,3,2
1682193565147,1535,(GET) Strona-główna,304,Not Modified,Thread Group 1-6,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193565158,1543,(GET) Strona-główna,304,Not Modified,Thread Group 1-7,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193565381,1337,(GET) Strona-główna,304,Not Modified,Thread Group 1-8,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193565575,1502,(GET) Klienci,200,OK,Thread Group 1-1,text,true,,21586,137,20,20,http://localhost:3000/strona_glowna/klienci,1502,0,0
1682193565588,1526,(GET) Klienci,200,OK,Thread Group 1-3,text,true,,21586,137,20,20,http://localhost:3000/strona_glowna/klienci,1526,0,0
1682193564561,2563,(POST) Logowanie,200,OK,Thread Group 1-12,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,847,0,0
1682193564561,848,(POST) Logowanie-0,302,Found,Thread Group 1-12,text,true,,266,295,20,20,http://localhost:3000/logowanie,847,0,0
1682193565409,1715,(POST) Logowanie-1,200,OK,Thread Group 1-12,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,1715,0,0
1682193564195,2924,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-12,,true,,51435,549,20,20,null,1208,6,1
1682193566135,1214,(GET) Klienci,200,OK,Thread Group 1-5,text,true,,21586,137,20,20,http://localhost:3000/strona_glowna/klienci,1214,0,0
1682193566521,834,(GET) Dodaj-klienta,200,OK,Thread Group 1-2,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,834,0,0
1682193564685,2683,(POST) Logowanie,200,OK,Thread Group 1-13,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,904,0,0
1682193564685,904,(POST) Logowanie-0,302,Found,Thread Group 1-13,text,true,,266,295,20,20,http://localhost:3000/logowanie,904,0,0
1682193565590,1778,(POST) Logowanie-1,200,OK,Thread Group 1-13,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,1778,0,0
1682193564449,2917,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-13,,true,,51435,549,20,20,null,1138,3,1
1682193566357,1502,(GET) Klienci,200,OK,Thread Group 1-4,text,true,,21586,137,20,20,http://localhost:3000/strona_glowna/klienci,1501,0,0
1682193564730,3160,(POST) Logowanie,200,OK,Thread Group 1-14,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,1097,0,0
1682193564730,1097,(POST) Logowanie-0,302,Found,Thread Group 1-14,text,true,,266,295,20,20,http://localhost:3000/logowanie,1097,0,0
1682193565828,2062,(POST) Logowanie-1,200,OK,Thread Group 1-14,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,2062,0,0
1682193564723,3165,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-14,,true,,51435,549,20,20,null,1102,3,1
1682193566718,1415,(GET) Klienci,200,OK,Thread Group 1-8,text,true,,21586,137,20,20,http://localhost:3000/strona_glowna/klienci,1415,0,0
1682193566682,1479,(GET) Klienci,200,OK,Thread Group 1-6,text,true,,21586,137,20,20,http://localhost:3000/strona_glowna/klienci,1478,0,0
1682193566701,1471,(GET) Klienci,200,OK,Thread Group 1-7,text,true,,21586,137,20,20,http://localhost:3000/strona_glowna/klienci,1471,0,0
1682193567077,1105,(GET) Dodaj-klienta,200,OK,Thread Group 1-1,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,1105,0,0
1682193567114,1073,(GET) Dodaj-klienta,200,OK,Thread Group 1-3,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,1073,0,0
1682193567350,988,(GET) Dodaj-klienta,200,OK,Thread Group 1-5,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,988,0,0
1682193566503,1868,(GET) Strona-główna,304,Not Modified,Thread Group 1-9,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193565391,2998,(POST) Logowanie,200,OK,Thread Group 1-15,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,1090,0,0
1682193565391,1090,(POST) Logowanie-0,302,Found,Thread Group 1-15,text,true,,266,295,20,20,http://localhost:3000/logowanie,1090,0,0
1682193566481,1908,(POST) Logowanie-1,200,OK,Thread Group 1-15,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,1908,0,0
1682193564946,3441,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-15,,true,,51435,549,20,20,null,1533,3,1
1682193565518,2881,(POST) Logowanie,200,OK,Thread Group 1-17,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,1128,0,0
1682193565518,1128,(POST) Logowanie-0,302,Found,Thread Group 1-17,text,true,,266,295,20,20,http://localhost:3000/logowanie,1128,0,0
1682193566646,1753,(POST) Logowanie-1,200,OK,Thread Group 1-17,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,1753,0,0
1682193565440,2956,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-17,,true,,51435,549,20,20,null,1203,5,2
1682193566516,1889,(GET) Strona-główna,304,Not Modified,Thread Group 1-10,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193566664,1888,(GET) Strona-główna,304,Not Modified,Thread Group 1-11,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193567859,901,(GET) Dodaj-klienta,200,OK,Thread Group 1-4,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,901,0,0
1682193565711,3361,(POST) Logowanie,200,OK,Thread Group 1-18,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,1192,0,0
1682193565711,1192,(POST) Logowanie-0,302,Found,Thread Group 1-18,text,true,,266,295,20,20,http://localhost:3000/logowanie,1192,0,0
1682193566902,2170,(POST) Logowanie-1,200,OK,Thread Group 1-18,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,2169,0,0
1682193565698,3370,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-18,,true,,51435,549,20,20,null,1200,5,2
1682193565506,3574,(POST) Logowanie,200,OK,Thread Group 1-16,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,1395,0,0
1682193565506,1396,(POST) Logowanie-0,302,Found,Thread Group 1-16,text,true,,266,295,20,20,http://localhost:3000/logowanie,1395,0,0
1682193566901,2179,(POST) Logowanie-1,200,OK,Thread Group 1-16,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,2179,0,0
1682193565202,3876,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-16,,true,,51435,549,20,20,null,1697,4,1
1682193567125,1962,(GET) Strona-główna,304,Not Modified,Thread Group 1-12,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193568134,957,(GET) Dodaj-klienta,200,OK,Thread Group 1-8,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,957,0,0
1682193568174,924,(GET) Dodaj-klienta,200,OK,Thread Group 1-7,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,924,0,0
1682193568163,938,(GET) Dodaj-klienta,200,OK,Thread Group 1-6,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,938,0,0
1682193567368,1997,(GET) Strona-główna,304,Not Modified,Thread Group 1-13,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193566470,2913,(POST) Logowanie,200,OK,Thread Group 1-19,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,858,0,0
1682193566470,858,(POST) Logowanie-0,302,Found,Thread Group 1-19,text,true,,266,295,20,20,http://localhost:3000/logowanie,858,0,0
1682193567327,2056,(POST) Logowanie-1,200,OK,Thread Group 1-19,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,2056,0,0
1682193565933,3449,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-19,,true,,51435,549,20,20,null,1394,3,1
1682193566525,3011,(POST) Logowanie,200,OK,Thread Group 1-20,text,true,,50032,424,20,20,http://localhost:3000/strona_glowna,1016,0,0
1682193566525,1016,(POST) Logowanie-0,302,Found,Thread Group 1-20,text,true,,266,295,20,20,http://localhost:3000/logowanie,1016,0,0
1682193567542,1994,(POST) Logowanie-1,200,OK,Thread Group 1-20,text,true,,49766,129,20,20,http://localhost:3000/strona_glowna,1993,0,0
1682193566178,3357,Logowanie,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-20,,true,,51435,549,20,20,null,1362,3,1
1682193567890,1800,(GET) Strona-główna,304,Not Modified,Thread Group 1-14,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193568405,1297,(GET) Klienci,200,OK,Thread Group 1-10,text,true,,27906,137,20,20,http://localhost:3000/strona_glowna/klienci,1296,0,0
1682193568372,1381,(GET) Klienci,200,OK,Thread Group 1-9,text,true,,27906,137,20,20,http://localhost:3000/strona_glowna/klienci,1381,0,0
1682193568553,1322,(GET) Klienci,200,OK,Thread Group 1-11,text,true,,29486,137,20,20,http://localhost:3000/strona_glowna/klienci,1322,0,0
1682193568400,1600,(GET) Strona-główna,304,Not Modified,Thread Group 1-17,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193568389,1660,(GET) Strona-główna,304,Not Modified,Thread Group 1-15,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193569088,1214,(GET) Klienci,200,OK,Thread Group 1-12,text,true,,34226,137,20,20,http://localhost:3000/strona_glowna/klienci,1214,0,0
1682193569703,630,(GET) Dodaj-klienta,200,OK,Thread Group 1-10,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,630,0,0
1682193569366,1078,(GET) Klienci,200,OK,Thread Group 1-13,text,true,,34226,137,20,20,http://localhost:3000/strona_glowna/klienci,1077,0,0
1682193569755,703,(GET) Dodaj-klienta,200,OK,Thread Group 1-9,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,703,0,0
1682193569877,624,(GET) Dodaj-klienta,200,OK,Thread Group 1-11,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,624,0,0
1682193569073,1553,(GET) Strona-główna,304,Not Modified,Thread Group 1-18,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193569081,1564,(GET) Strona-główna,304,Not Modified,Thread Group 1-16,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193569691,984,(GET) Klienci,200,OK,Thread Group 1-14,text,true,,34226,137,20,20,http://localhost:3000/strona_glowna/klienci,984,0,0
1682193569385,1379,(GET) Strona-główna,304,Not Modified,Thread Group 1-19,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193569537,1311,(GET) Strona-główna,304,Not Modified,Thread Group 1-20,,true,,180,182,20,20,http://localhost:3000/strona_glowna,0,0,0
1682193570303,645,(GET) Dodaj-klienta,200,OK,Thread Group 1-12,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,645,0,0
1682193570008,952,(GET) Klienci,200,OK,Thread Group 1-17,text,true,,35806,137,20,20,http://localhost:3000/strona_glowna/klienci,952,0,0
1682193570051,937,(GET) Klienci,200,OK,Thread Group 1-15,text,true,,35806,137,20,20,http://localhost:3000/strona_glowna/klienci,937,0,0
1682193567355,3736,(POST) Dodaj-klienta,200,OK,Thread Group 1-2,text,true,,9070,780,20,20,http://localhost:3000/strona_glowna/klienci/64443ca0e8d7561b245964eb,2115,0,0
1682193567355,2116,(POST) Dodaj-klienta-0,302,Found,Thread Group 1-2,text,true,,332,618,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,2115,0,0
1682193569471,1620,(POST) Dodaj-klienta-1,200,OK,Thread Group 1-2,text,true,,8738,162,20,20,http://localhost:3000/strona_glowna/klienci/64443ca0e8d7561b245964eb,1620,0,0
1682193570445,717,(GET) Dodaj-klienta,200,OK,Thread Group 1-13,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,717,0,0
1682193570677,654,(GET) Dodaj-klienta,200,OK,Thread Group 1-14,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,654,0,0
1682193568183,3273,(POST) Dodaj-klienta,200,OK,Thread Group 1-1,text,true,,12597,780,20,20,http://localhost:3000/strona_glowna/klienci/64443ca0e8d7561b2459650c,1649,0,0
1682193568183,1649,(POST) Dodaj-klienta-0,302,Found,Thread Group 1-1,text,true,,332,618,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,1649,0,0
1682193569832,1624,(POST) Dodaj-klienta-1,200,OK,Thread Group 1-1,text,true,,12265,162,20,20,http://localhost:3000/strona_glowna/klienci/64443ca0e8d7561b2459650c,1623,0,0
1682193568188,3327,(POST) Dodaj-klienta,200,OK,Thread Group 1-3,text,true,,12597,780,20,20,http://localhost:3000/strona_glowna/klienci/64443ca0e8d7561b2459650c,1713,0,0
1682193568188,1713,(POST) Dodaj-klienta-0,302,Found,Thread Group 1-3,text,true,,332,618,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,1713,0,0
1682193569901,1614,(POST) Dodaj-klienta-1,200,OK,Thread Group 1-3,text,true,,12265,162,20,20,http://localhost:3000/strona_glowna/klienci/64443ca0e8d7561b2459650c,1613,0,0
1682193570962,647,(GET) Dodaj-klienta,200,OK,Thread Group 1-17,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,647,0,0
1682193570629,1015,(GET) Klienci,200,OK,Thread Group 1-18,text,true,,40546,137,20,20,http://localhost:3000/strona_glowna/klienci,1015,0,0
1682193570646,1009,(GET) Klienci,200,OK,Thread Group 1-16,text,true,,40546,137,20,20,http://localhost:3000/strona_glowna/klienci,1009,0,0
1682193570989,674,(GET) Dodaj-klienta,200,OK,Thread Group 1-15,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,674,0,0
1682193568340,3375,(POST) Dodaj-klienta,200,OK,Thread Group 1-5,text,true,,23175,780,20,20,http://localhost:3000/strona_glowna/klienci/64443ca1e8d7561b24596516,1777,0,0
1682193568340,1777,(POST) Dodaj-klienta-0,302,Found,Thread Group 1-5,text,true,,332,618,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,1777,0,0
1682193570118,1597,(POST) Dodaj-klienta-1,200,OK,Thread Group 1-5,text,true,,22843,162,20,20,http://localhost:3000/strona_glowna/klienci/64443ca1e8d7561b24596516,1597,0,0
1682193570765,980,(GET) Klienci,200,OK,Thread Group 1-19,text,true,,40546,137,20,20,http://localhost:3000/strona_glowna/klienci,980,0,0
1682193570849,994,(GET) Klienci,200,OK,Thread Group 1-20,text,true,,42126,137,20,20,http://localhost:3000/strona_glowna/klienci,994,0,0
1682193568761,3239,(POST) Dodaj-klienta,200,OK,Thread Group 1-4,text,true,,23175,780,20,20,http://localhost:3000/strona_glowna/klienci/64443ca1e8d7561b24596516,1664,0,0
1682193568761,1664,(POST) Dodaj-klienta-0,302,Found,Thread Group 1-4,text,true,,332,618,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,1664,0,0
1682193570425,1575,(POST) Dodaj-klienta-1,200,OK,Thread Group 1-4,text,true,,22843,162,20,20,http://localhost:3000/strona_glowna/klienci/64443ca1e8d7561b24596516,1575,0,0
1682193569092,3056,(POST) Dodaj-klienta,200,OK,Thread Group 1-8,text,true,,23175,780,20,20,http://localhost:3000/strona_glowna/klienci/64443ca1e8d7561b24596516,1416,0,0
1682193569092,1417,(POST) Dodaj-klienta-0,302,Found,Thread Group 1-8,text,true,,332,618,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,1416,0,0
1682193570509,1639,(POST) Dodaj-klienta-1,200,OK,Thread Group 1-8,text,true,,22843,162,20,20,http://localhost:3000/strona_glowna/klienci/64443ca1e8d7561b24596516,1638,0,0
1682193569098,3114,(POST) Dodaj-klienta,200,OK,Thread Group 1-7,text,true,,23175,780,20,20,http://localhost:3000/strona_glowna/klienci/64443ca1e8d7561b24596516,1487,0,0
1682193569098,1487,(POST) Dodaj-klienta-0,302,Found,Thread Group 1-7,text,true,,332,618,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,1487,0,0
1682193570586,1626,(POST) Dodaj-klienta-1,200,OK,Thread Group 1-7,text,true,,22843,162,20,20,http://localhost:3000/strona_glowna/klienci/64443ca1e8d7561b24596516,1625,0,0
1682193569102,3189,(POST) Dodaj-klienta,200,OK,Thread Group 1-6,text,true,,23175,780,20,20,http://localhost:3000/strona_glowna/klienci/64443ca1e8d7561b24596516,1552,0,0
1682193569102,1552,(POST) Dodaj-klienta-0,302,Found,Thread Group 1-6,text,true,,332,618,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,1552,0,0
1682193570654,1637,(POST) Dodaj-klienta-1,200,OK,Thread Group 1-6,text,true,,22843,162,20,20,http://localhost:3000/strona_glowna/klienci/64443ca1e8d7561b24596516,1637,0,0
1682193571657,683,(GET) Dodaj-klienta,200,OK,Thread Group 1-16,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,682,0,0
1682193571646,704,(GET) Dodaj-klienta,200,OK,Thread Group 1-18,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,704,0,0
1682193571747,675,(GET) Dodaj-klienta,200,OK,Thread Group 1-19,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,675,0,0
1682193571845,652,(GET) Dodaj-klienta,200,OK,Thread Group 1-20,text,true,,5628,143,20,20,http://localhost:3000/strona_glowna/dodaj_klienta,652,0,0
